,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
576,combined,20,regulatory,ile-tRNA,3.0623182382379825e-21,8.421375155154451e-19,1.0,0.875,0.9333333333333333,7.0
579,combined,24,regulatory,fadR,1.802691671815116e-18,4.957402097491569e-16,0.6428571428571429,0.4090909090909091,0.5000000000000001,9.0
580,combined,25,regulatory,galR,2.0664596201646025e-13,2.8413819777263283e-11,0.8333333333333334,0.5,0.625,5.0
582,combined,26,regulatory,araC,1.42047616125525e-23,3.9063094434519375e-21,0.6666666666666666,0.7142857142857143,0.689655172413793,10.0
587,combined,28,regulatory,narP,2.339042449994764e-34,6.432366737485602e-32,1.0,0.3469387755102041,0.5151515151515151,17.0
594,combined,29,regulatory,xylR,1.3684060917146355e-15,3.7631167522152476e-13,0.5,0.8571428571428571,0.631578947368421,6.0
595,combined,30,regulatory,argR,2.8660503385858027e-37,7.881638431110957e-35,0.9,0.5,0.6428571428571429,18.0
596,combined,33,regulatory,cdaR,3.0623182382419863e-21,8.421375155165462e-19,0.875,1.0,0.9333333333333333,7.0
597,combined,34,regulatory,arcA,8.659923693328896e-09,2.3814790156654462e-06,0.2542372881355932,0.09259259259259259,0.13574660633484165,15.0
598,combined,36,regulatory,pdhR,5.848414383778027e-13,5.950808416555965e-11,1.0,0.15789473684210525,0.2727272727272727,6.0
606,combined,37,regulatory,dhaR,1.644477369603838e-09,4.5223127664105544e-07,0.75,0.75,0.75,3.0
607,combined,40,regulatory,flhD;flhC,4.3145357018347334e-38,1.1864973180045517e-35,0.8275862068965517,0.3076923076923077,0.44859813084112143,24.0
612,combined,42,regulatory,fliZ,1.5909165136634728e-12,4.37502041257455e-10,1.0,0.2631578947368421,0.4166666666666667,5.0
622,combined,47,regulatory,csqR,0.0,0.0,1.0,1.0,1.0,10.0
623,combined,48,regulatory,narL,3.0081632305101754e-12,8.272448883902983e-10,0.3939393939393939,0.1111111111111111,0.17333333333333334,13.0
624,combined,49,regulatory,tyrR,1.368406091711232e-15,3.763116752205888e-13,0.8571428571428571,0.5,0.631578947368421,6.0
625,combined,51,regulatory,thr-tRNA,4.1119888823116536e-10,1.1307969426357047e-07,0.75,1.0,0.8571428571428571,3.0
627,combined,54,regulatory,torR,2.2615938852645102e-08,6.219383184477403e-06,1.0,0.25,0.4,3.0
628,combined,55,regulatory,dksA,9.198392046546283e-11,2.5295578128002277e-08,0.25925925925925924,0.12962962962962962,0.1728395061728395,14.0
629,combined,56,regulatory,cysB,2.7925820253221556e-19,7.679600569635928e-17,0.6666666666666666,0.3448275862068966,0.4545454545454545,10.0
631,combined,57,regulatory,narL,1.3525643452071376e-16,3.719551949319628e-14,0.8,0.10256410256410256,0.18181818181818182,12.0
635,combined,58,regulatory,fucR,1.8308045088722096e-14,5.0347123993985765e-12,0.35294117647058826,0.8571428571428571,0.5,6.0
636,combined,59,regulatory,galR,1.2346622809082985e-09,1.6976606362489104e-07,0.10909090909090909,0.6,0.1846153846153846,6.0
638,combined,60,regulatory,gcvA,1.644477369603838e-09,4.5223127664105544e-07,0.75,0.75,0.75,3.0
639,combined,61,regulatory,fnr,3.444839750130639e-14,9.473309312859256e-12,0.5121951219512195,0.07526881720430108,0.13124999999999998,21.0
642,combined,63,regulatory,fur,5.386295231317613e-25,1.4812311886123437e-22,0.7307692307692307,0.17117117117117117,0.2773722627737226,19.0
643,combined,65,regulatory,ypdB,0.0,0.0,1.0,1.0,1.0,1.0
644,combined,66,regulatory,malT,6.403068251088436e-23,1.76084376904932e-20,0.8888888888888888,0.8888888888888888,0.8888888888888888,8.0
645,combined,67,regulatory,narP,3.1790230887206833e-15,8.742313493981879e-13,0.8888888888888888,0.16326530612244897,0.27586206896551724,8.0
652,combined,68,regulatory,rpoE,2.2771233406484143e-11,6.262089186783139e-09,1.0,0.058333333333333334,0.11023622047244094,7.0
654,combined,69,regulatory,cra,4.954010125511175e-12,1.3623527845155731e-09,0.6666666666666666,0.1095890410958904,0.18823529411764706,8.0
655,combined,72,regulatory,fur,1.1040246014114597e-19,3.0360676538815145e-17,0.64,0.14414414414414414,0.23529411764705882,16.0
656,combined,73,regulatory,torR,2.2615938852645102e-08,6.219383184477403e-06,1.0,0.25,0.4,3.0
657,combined,74,regulatory,bluR,0.0,0.0,1.0,1.0,1.0,4.0
658,combined,75,regulatory,oxyR,1.5597877447266512e-13,2.6396407987736952e-11,1.0,0.1935483870967742,0.3243243243243243,6.0
663,combined,76,regulatory,soxS,1.0061504036420886e-22,2.7669136100157433e-20,0.35555555555555557,0.42105263157894735,0.38554216867469876,16.0
667,combined,78,regulatory,trpR,3.913884657687169e-22,1.0763182808639714e-19,1.0,0.6666666666666666,0.8,8.0
669,combined,79,regulatory,puuR,0.0,0.0,1.0,1.0,1.0,6.0
671,combined,80,regulatory,lrp,1.9248139341801013e-11,5.2932383189952785e-09,1.0,0.09090909090909091,0.16666666666666669,6.0
674,combined,81,regulatory,fadR,8.618462511276546e-09,2.3700771906010504e-06,0.2,0.2727272727272727,0.23076923076923075,6.0
675,combined,83,regulatory,fecI,8.209063538012624e-16,2.2574924729534716e-13,0.8333333333333334,1.0,0.9090909090909091,5.0
679,combined,84,regulatory,appY,1.314062514205949e-24,3.6136719140663598e-22,0.6923076923076923,1.0,0.8181818181818181,9.0
685,combined,87,regulatory,his-tRNA,7.116153923068305e-24,1.9569423288437838e-21,0.8888888888888888,1.0,0.9411764705882353,8.0
687,combined,89,regulatory,rpoS,2.841094351666951e-23,7.813009467084115e-21,0.46511627906976744,0.1360544217687075,0.2105263157894737,40.0
688,combined,91,regulatory,cusR,1.6377290641519088e-14,2.2518774632088744e-12,0.6666666666666666,0.5,0.5714285714285715,6.0
691,combined,92,regulatory,gadW,1.1180428481094037e-15,3.039177682257787e-13,0.5384615384615384,0.5384615384615384,0.5384615384615384,7.0
697,combined,93,regulatory,rcsA;rcsB,1.3481299168821714e-14,3.707357271425971e-12,0.26666666666666666,0.5714285714285714,0.36363636363636365,8.0
698,combined,94,regulatory,narL,1.1708614824771447e-17,3.2198690768121478e-15,1.0,0.09401709401709402,0.17187499999999997,11.0
703,combined,96,regulatory,ntrC,1.1871419024886283e-08,3.264640231843728e-06,1.0,0.09523809523809523,0.17391304347826084,4.0
704,combined,97,regulatory,gntR,8.066421836947633e-22,2.218266005160599e-19,0.6428571428571429,0.75,0.6923076923076924,9.0
706,combined,98,regulatory,leu-tRNA,3.447806685960138e-14,9.48146838639038e-12,1.0,0.5,0.6666666666666666,5.0
708,combined,99,regulatory,mraZ,8.925564207803155e-23,2.4545301571458678e-20,0.175,0.875,0.29166666666666663,14.0
711,combined,101,regulatory,arcA,3.072004297105717e-11,8.44801181704072e-09,0.6666666666666666,0.06172839506172839,0.11299435028248588,10.0
712,combined,102,regulatory,iscR,8.616952743043635e-11,1.1848310021684997e-08,0.5454545454545454,0.1875,0.27906976744186046,6.0
714,combined,103,regulatory,flhD;flhC,4.142433612139053e-36,1.1391692433382395e-33,0.88,0.28205128205128205,0.4271844660194175,22.0
717,combined,104,regulatory,rbsR,1.2448323638504869e-16,3.4232890005888386e-14,0.8571428571428571,0.6666666666666666,0.75,6.0
718,combined,105,regulatory,glpR,0.0,0.0,1.0,1.0,1.0,8.0
720,combined,106,regulatory,nikR,8.209063537997692e-16,2.2574924729493653e-13,1.0,0.8333333333333334,0.9090909090909091,5.0
723,combined,108,regulatory,lexA,1.4066848485702041e-34,3.8683833335680616e-32,0.6470588235294118,0.39285714285714285,0.4888888888888888,22.0
724,combined,109,regulatory,zur,6.3209789242697e-14,1.7382692041741675e-11,0.45454545454545453,1.0,0.625,5.0
725,combined,112,regulatory,rpoH,1.6953901187280136e-48,4.662322826502037e-46,0.918918918918919,0.2537313432835821,0.3976608187134503,34.0
726,combined,114,regulatory,birA,4.1119888823116536e-10,1.1307969426357047e-07,0.75,1.0,0.8571428571428571,3.0
727,combined,116,regulatory,dksA,7.543440050381428e-60,2.0744460138548926e-57,0.8076923076923077,0.3888888888888889,0.525,42.0
729,combined,118,regulatory,mazE,1.233596664693499e-08,1.6961954139535613e-06,0.3,1.0,0.4615384615384615,3.0
731,combined,119,regulatory,gadX,1.7553772689710238e-18,4.827287489670315e-16,1.0,0.2962962962962963,0.45714285714285713,8.0
736,combined,120,regulatory,cysB,1.010970575801018e-30,2.7801690834528e-28,0.53125,0.5862068965517241,0.5573770491803278,17.0
737,combined,122,regulatory,arcA,3.146335723241615e-12,8.652423238914441e-10,0.7692307692307693,0.06172839506172839,0.1142857142857143,10.0
741,combined,123,regulatory,UTP,1.0176100109987835e-21,2.798427530246655e-19,0.6153846153846154,1.0,0.761904761904762,8.0
743,combined,125,regulatory,gutM,8.209063537997692e-16,1.1287462364746826e-13,1.0,0.8333333333333334,0.9090909090909091,5.0
746,combined,126,regulatory,nrdR,1.0557799011618415e-10,2.903394728195064e-08,0.29411764705882354,0.5555555555555556,0.3846153846153846,5.0
747,combined,127,regulatory,glcC,8.209063537997692e-16,2.2574924729493653e-13,1.0,0.8333333333333334,0.9090909090909091,5.0
749,combined,128,regulatory,gatR,1.08359638701767e-13,2.979890064298592e-11,0.4166666666666667,1.0,0.5882352941176471,5.0
751,combined,130,regulatory,evgA,7.243375234745621e-25,1.9919281895550457e-22,0.6875,0.6470588235294118,0.6666666666666667,11.0
752,combined,131,regulatory,nac,2.80470461746717e-27,7.712937698034717e-25,0.4666666666666667,0.7,0.56,14.0
753,combined,132,regulatory,narP,5.987695201729084e-10,1.646616180475498e-07,0.6,0.12244897959183673,0.20338983050847456,6.0
755,combined,133,regulatory,phoP,8.539813578972922e-11,2.3484487342175536e-08,0.28125,0.1836734693877551,0.22222222222222224,9.0
756,combined,134,regulatory,prpR,2.650980251875807e-12,7.29019569265847e-10,0.8,0.8,0.8000000000000002,4.0
757,combined,136,regulatory,betI,2.17160104113685e-09,5.971902863126337e-07,0.14285714285714285,1.0,0.25,4.0
759,combined,140,regulatory,TPP,0.0,0.0,1.0,1.0,1.0,10.0
760,combined,142,regulatory,allR,4.976023646095831e-16,1.3684065026763536e-13,0.6666666666666666,0.75,0.7058823529411765,6.0
761,combined,143,regulatory,spermidine,0.0,0.0,1.0,1.0,1.0,5.0
767,combined,144,regulatory,oxyR,8.008933073565139e-15,2.202456595230413e-12,0.875,0.22580645161290322,0.358974358974359,7.0
768,combined,145,regulatory,phoB,3.815246488386567e-12,1.049192784306306e-09,1.0,0.11764705882352941,0.21052631578947367,6.0
769,combined,146,regulatory,atoC,7.424277063715705e-12,2.041676192521819e-09,0.5,1.0,0.6666666666666666,4.0
770,combined,148,regulatory,cpxR,3.028715876630258e-20,8.328968660733209e-18,0.43243243243243246,0.25396825396825395,0.32,16.0
771,combined,149,regulatory,fhlA,9.509725464382612e-23,2.6151745027052185e-20,1.0,0.3448275862068966,0.5128205128205129,10.0
776,combined,150,regulatory,narL,2.3064458324076327e-11,6.34272603912099e-09,0.8,0.06837606837606838,0.12598425196850396,8.0
778,combined,151,regulatory,lsrR,2.1340375230666415e-20,5.868603188433264e-18,0.5714285714285714,0.8888888888888888,0.6956521739130435,8.0
780,combined,152,regulatory,metJ,2.502243587642766e-24,6.881169866017607e-22,0.625,0.8333333333333334,0.7142857142857143,10.0
782,combined,153,regulatory,yieP,4.0184056405206794e-10,1.1050615511431868e-07,0.625,0.2,0.30303030303030304,5.0
783,combined,154,regulatory,lldR,0.0,0.0,1.0,1.0,1.0,3.0
784,combined,155,regulatory,ntrC,9.489166147766325e-42,2.6095206906357395e-39,0.71875,0.5476190476190477,0.6216216216216217,23.0
788,combined,156,regulatory,cra,8.22200172668386e-15,2.2610504748380614e-12,0.6666666666666666,0.136986301369863,0.22727272727272727,10.0
789,combined,158,regulatory,soxS,8.697837257341497e-40,2.391905245768912e-37,0.44642857142857145,0.6578947368421053,0.5319148936170213,25.0
793,combined,160,regulatory,mlc,4.662826215928056e-10,1.2822772093802154e-07,0.5714285714285714,0.4444444444444444,0.5,4.0
794,combined,162,regulatory,cytR,9.147977598923299e-21,2.5156938397039073e-18,0.8888888888888888,0.6153846153846154,0.7272727272727274,8.0
797,combined,167,regulatory,iclR,4.1119888822980966e-10,1.1307969426319765e-07,1.0,0.75,0.8571428571428571,3.0
798,combined,168,regulatory,nsrR,2.7032193117865407e-09,7.433853107412987e-07,1.0,0.06493506493506493,0.12195121951219512,5.0
799,combined,172,regulatory,treR,0.0,0.0,1.0,1.0,1.0,2.0
800,combined,173,regulatory,oxyR,1.0648923576727371e-08,2.928453983600027e-06,0.2727272727272727,0.1935483870967742,0.22641509433962262,6.0
