,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
194,MA-2,14,functional,ferredoxin hydrogenase complex,1.9574644410604187e-16,6.518356588731195e-13,0.5,1.0,0.6666666666666666,6
195,MA-2,15,functional,enterobactin biosynthetic process,8.605856861632772e-15,2.8657503349237132e-11,0.17073170731707318,1.0,0.2916666666666667,7
196,MA-2,15,functional,iron-sulfur cluster assembly,4.111584281996089e-07,0.0006845787829523489,0.12195121951219512,0.3125,0.17543859649122806,5
197,MA-2,15,functional,"2,3-dihydroxybenzoate-serine ligase activity",1.0958450371360595e-06,0.0008674384571235471,0.07317073170731707,1.0,0.13636363636363635,3
198,MA-2,15,functional,ferric-enterobactin transport,1.302460145831152e-06,0.0008674384571235471,0.0975609756097561,0.4444444444444444,0.16,4
199,MA-2,15,functional,siderophore uptake transmembrane transporter activity,1.302460145831152e-06,0.0008674384571235471,0.0975609756097561,0.4444444444444444,0.16,4
200,MA-2,16,functional,energy transducer activity,2.3643936073292056e-07,0.0007873430712406255,0.12,1.0,0.21428571428571425,3
201,MA-2,16,functional,plasma membrane protein complex,4.668673246310147e-06,0.007773340955106394,0.12,0.5,0.1935483870967742,3
202,MA-2,17,functional,detoxification of copper ion,5.9317104274558166e-18,1.975259572342787e-14,0.75,1.0,0.8571428571428571,6
203,MA-2,17,functional,response to copper ion,1.2434550678220718e-15,2.07035268792375e-12,0.75,0.6,0.6666666666666665,6
204,MA-2,17,functional,copper ion export,7.424277063715705e-12,6.180710655543325e-09,0.5,1.0,0.6666666666666666,4
205,MA-2,17,functional,response to silver ion,7.424277063715705e-12,6.180710655543325e-09,0.5,1.0,0.6666666666666666,4
206,MA-2,17,functional,copper ion binding,9.809911834814748e-12,6.533401281986622e-09,0.625,0.38461538461538464,0.4761904761904762,5
207,MA-2,17,functional,cellular copper ion homeostasis,3.7090738148254164e-11,2.058535967228106e-08,0.5,0.8,0.6153846153846154,4
208,MA-2,17,functional,copper ion transmembrane transporter activity,2.3004864909569346e-08,1.0943742878409417e-05,0.375,0.75,0.5,3
209,MA-2,17,functional,cellular response to copper ion,3.7208016732805806e-06,0.001126388142911303,0.25,1.0,0.4,2
210,MA-2,17,functional,cellular response to silver ion,3.7208016732805806e-06,0.001126388142911303,0.25,1.0,0.4,2
211,MA-2,17,functional,plasma membrane copper ion transport,3.7208016732805806e-06,0.001126388142911303,0.25,1.0,0.4,2
212,MA-2,17,functional,silver ion transmembrane transporter activity,3.7208016732805806e-06,0.001126388142911303,0.25,1.0,0.4,2
213,MA-2,18,functional,arginine biosynthetic process,2.621816008935482e-15,8.730647309755155e-12,0.35294117647058826,1.0,0.5217391304347826,6
214,MA-2,18,functional,arginine biosynthetic process via ornithine,3.766088446626392e-09,6.270537263632943e-06,0.23529411764705882,0.6666666666666666,0.3478260869565218,4
215,MA-2,19,functional,extracellular polysaccharide biosynthetic process,2.4394307293127654e-09,8.123304328611509e-06,0.14285714285714285,0.625,0.23255813953488372,5
216,MA-2,19,functional,carbon phosphorus lyase complex,2.7589134570861166e-08,4.5935909060483844e-05,0.11428571428571428,0.8,0.19999999999999998,4
217,MA-2,19,functional,organic phosphonate catabolic process,1.9066069773536928e-07,0.0002116333744862599,0.11428571428571428,0.5714285714285714,0.19047619047619044,4
218,MA-2,19,functional,alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase complex,2.6746366457236207e-06,0.0022266350075649142,0.08571428571428572,0.75,0.15384615384615383,3
219,MA-2,20,functional,structural constituent of ribosome,3.0133464484521544e-30,1.0034443673345674e-26,0.59375,0.3958333333333333,0.47500000000000003,19
220,MA-2,20,functional,cytosolic large ribosomal subunit,1.9387932608153676e-18,3.228090779257587e-15,0.375,0.375,0.375,12
221,MA-2,20,functional,cytosolic small ribosomal subunit,9.664494250720953e-14,1.0727588618300258e-10,0.28125,0.36,0.3157894736842105,9
222,MA-2,20,functional,ribosomal small subunit assembly,6.065153393601689e-11,5.0492402001734064e-08,0.21875,0.3684210526315789,0.2745098039215686,7
223,MA-2,20,functional,negative regulation of translation,1.8023782595962363e-06,0.0010859457591979548,0.125,0.3333333333333333,0.18181818181818182,4
224,MA-2,20,functional,ribosomal large subunit assembly,1.9566590255819004e-06,0.0010859457591979548,0.15625,0.18518518518518517,0.1694915254237288,5
225,MA-2,20,functional,translation,8.418520350701505e-06,0.0040048103954051445,0.125,0.23529411764705882,0.16326530612244897,4
226,MA-2,20,functional,large ribosomal subunit rRNA binding,1.7449024353229782e-05,0.007263156387031897,0.09375,0.42857142857142855,0.15384615384615383,3
227,MA-2,22,functional,lipopolysaccharide core region biosynthetic process,8.224385660417049e-19,2.7387204249188775e-15,0.2926829268292683,0.5,0.3692307692307692,12
228,MA-2,22,functional,galactose catabolic process via UDP-galactose,3.6738217706951897e-07,0.0006116913248207491,0.0975609756097561,0.5714285714285714,0.16666666666666669,4
229,MA-2,25,functional,transcriptional attenuation,5.098866214066471e-07,0.001697922449284135,0.09375,1.0,0.17142857142857143,3
230,MA-2,28,functional,cellular response to zinc ion starvation,3.986573221372047e-07,0.0013275288827168917,0.6666666666666666,1.0,0.8,2
231,MA-2,29,functional,histidine biosynthetic process,7.116153923068305e-24,2.3696792563817457e-20,0.8888888888888888,1.0,0.9411764705882353,8
232,MA-2,29,functional,imidazoleglycerol-phosphate synthase activity,4.78388786564648e-06,0.005310115530867593,0.2222222222222222,1.0,0.3636363636363636,2
233,MA-2,29,functional,imidazoleglycerol-phosphate synthase complex,4.78388786564648e-06,0.005310115530867593,0.2222222222222222,1.0,0.3636363636363636,2
234,MA-2,30,functional,glycerol-3-phosphate catabolic process,6.990381099929863e-08,5.819492265691612e-05,0.17647058823529413,1.0,0.3,3
235,MA-2,30,functional,glycerol-3-phosphate dehydrogenase activity,6.990381099929863e-08,5.819492265691612e-05,0.17647058823529413,1.0,0.3,3
236,MA-2,30,functional,glycerol-3-phosphate dehydrogenase complex,6.990381099929863e-08,5.819492265691612e-05,0.17647058823529413,1.0,0.3,3
237,MA-2,30,functional,phosphoenolpyruvate-glycerone phosphotransferase activity,6.990381099929863e-08,5.819492265691612e-05,0.17647058823529413,1.0,0.3,3
238,MA-2,31,functional,anaerobic respiration,2.615627776802463e-15,8.710040496752202e-12,0.29545454545454547,0.2549019607843137,0.27368421052631586,13
239,MA-2,31,functional,plasma membrane fumarate reductase complex,1.4397900509663937e-08,2.3972504348590455e-05,0.09090909090909091,1.0,0.16666666666666669,4
240,MA-2,31,functional,succinate dehydrogenase activity,7.139516197025914e-08,7.924862978698764e-05,0.09090909090909091,0.8,0.163265306122449,4
241,MA-2,31,functional,fermentation,9.749863437239473e-07,0.0008116761311501862,0.09090909090909091,0.5,0.15384615384615385,4
242,MA-2,31,functional,electron transfer activity,9.989876990953193e-06,0.006653258075974827,0.13636363636363635,0.13043478260869565,0.1333333333333333,6
243,MA-2,31,functional,"4 iron, 4 sulfur cluster binding",1.6383953184262523e-05,0.0090930940172657,0.13636363636363635,0.12,0.1276595744680851,6
244,MA-2,33,functional,NADH dehydrogenase complex,5.9219784607502603e-36,1.9720188274298367e-32,0.7368421052631579,1.0,0.8484848484848484,14
245,MA-2,33,functional,plasma membrane respiratory chain complex I,3.99600998559556e-31,6.653356626016607e-28,0.6842105263157895,0.8666666666666667,0.7647058823529413,13
246,MA-2,33,functional,NADH dehydrogenase activity,1.0266262260488372e-28,1.1395551109142093e-25,0.6842105263157895,0.6842105263157895,0.6842105263157895,13
247,MA-2,33,functional,NADH dehydrogenase (ubiquinone) activity,5.364949307993911e-19,4.46632029890493e-16,0.42105263157894735,0.8888888888888888,0.5714285714285714,8
248,MA-2,33,functional,aerobic respiration,4.220761251624843e-14,2.8110269935821455e-11,0.42105263157894735,0.3333333333333333,0.372093023255814,8
249,MA-2,33,functional,plasma membrane,3.6216404954421405e-12,2.010010474970388e-09,0.9473684210526315,0.02313624678663239,0.04516938519447929,18
250,MA-2,33,functional,electron transport coupled proton transport,2.8421738907737916e-08,1.3520627223252465e-05,0.21052631578947367,0.5,0.2962962962962963,4
251,MA-2,33,functional,heme transporter activity,2.272346736182073e-05,0.00945864328935788,0.10526315789473684,1.0,0.1904761904761905,2
252,MA-2,35,functional,lipopolysaccharide core region biosynthetic process,2.308688430095915e-07,0.0007687932472219397,0.4,0.16666666666666666,0.23529411764705882,4
253,MA-2,38,functional,aerobic electron transport chain,1.7761680892902475e-12,5.9146397373365246e-09,0.2608695652173913,0.6666666666666666,0.37500000000000006,6
254,MA-2,38,functional,cytochrome bo3 ubiquinol oxidase activity,9.391710485600366e-10,7.818598979262305e-07,0.17391304347826086,1.0,0.29629629629629634,4
255,MA-2,38,functional,cytochrome o ubiquinol oxidase complex,9.391710485600366e-10,7.818598979262305e-07,0.17391304347826086,1.0,0.29629629629629634,4
256,MA-2,38,functional,oxidoreduction-driven active transmembrane transporter activity,9.391710485600366e-10,7.818598979262305e-07,0.17391304347826086,1.0,0.29629629629629634,4
257,MA-2,38,functional,hydrogen ion transmembrane transporter activity,3.248576430335803e-08,2.1635519026036446e-05,0.17391304347826086,0.5714285714285714,0.26666666666666666,4
258,MA-2,38,functional,electron transport coupled proton transport,6.471669964033814e-08,3.591776830038767e-05,0.17391304347826086,0.5,0.25806451612903225,4
260,MA-2,38,functional,electron transfer activity,1.7220895024754348e-07,7.578177060691006e-05,0.2608695652173913,0.13043478260869565,0.1739130434782609,6
259,MA-2,38,functional,cytochrome-c oxidase activity,1.8205830776434848e-07,7.578177060691006e-05,0.13043478260869565,1.0,0.23076923076923078,3
261,MA-2,38,functional,aerobic respiration,9.22505939577762e-06,0.0034132719764377196,0.17391304347826086,0.16666666666666666,0.1702127659574468,4
262,MA-2,45,functional,leucine biosynthetic process,7.860589737473189e-07,0.002617576382578572,0.25,0.42857142857142855,0.3157894736842105,3
263,MA-2,46,functional,response to heat,5.950197009314799e-16,1.981415604101828e-12,1.0,0.15384615384615385,0.2666666666666667,8
264,MA-2,46,functional,chaperone cofactor-dependent protein refolding,3.2082340289062146e-07,0.00047670407355935023,0.375,0.375,0.375,3
265,MA-2,46,functional,identical protein binding,4.2946312933274795e-07,0.00047670407355935023,0.875,0.019337016574585635,0.03783783783783783,7
267,MA-2,46,functional,unfolded protein binding,3.183463056748769e-06,0.002065044928670722,0.375,0.1875,0.25,3
266,MA-2,46,functional,GroEL-GroES complex,3.7208016732805806e-06,0.002065044928670722,0.25,1.0,0.4,2
268,MA-2,46,functional,virion assembly,3.7208016732805806e-06,0.002065044928670722,0.25,1.0,0.4,2
269,MA-2,46,functional,protein binding,1.397041512226019e-05,0.006645926051018062,1.0,0.008316008316008316,0.016494845360824743,8
270,MA-2,46,functional,response to unfolded protein,2.2278778037222413e-05,0.00927354135799383,0.25,0.5,0.3333333333333333,2
271,MA-2,47,functional,glutamine transport,5.756784435236323e-08,0.00019170092169336957,0.1875,1.0,0.3157894736842105,3
272,MA-2,48,functional,peptidoglycan peptide transmembrane transporter activity,5.303055045511235e-13,1.7659173301552415e-09,0.8,1.0,0.888888888888889,4
273,MA-2,48,functional,peptidoglycan-associated peptide transport,2.650980251875807e-12,4.413882119373219e-09,0.8,0.8,0.8000000000000002,4
274,MA-2,50,functional,biological adhesion,1.1957663669787673e-06,0.003981902002039296,0.6666666666666666,0.6666666666666666,0.6666666666666666,2
277,MA-2,51,functional,electron transfer activity,4.248658016277534e-06,0.007245853931292538,0.22727272727272727,0.10869565217391304,0.14705882352941177,5
275,MA-2,51,functional,[Ni-Fe] hydrogenase complex,5.459895006118492e-06,0.007245853931292538,0.13636363636363635,0.42857142857142855,0.20689655172413793,3
276,MA-2,51,functional,anaerobic respiration,7.148155811375527e-06,0.007245853931292538,0.22727272727272727,0.09803921568627451,0.136986301369863,5
278,MA-2,51,functional,fermentation,8.703728445997042e-06,0.007245853931292538,0.13636363636363635,0.375,0.19999999999999998,3
279,MA-2,54,functional,response to cold,5.2500244950555485e-11,1.7482581568534976e-07,1.0,0.3333333333333333,0.5,4
280,MA-3,1,functional,enterobactin biosynthetic process,1.2335061501673607e-14,4.1075754800573114e-11,0.16279069767441862,1.0,0.28,7
281,MA-3,1,functional,cell outer membrane,5.505477109100754e-10,9.166619386652756e-07,0.2558139534883721,0.13580246913580246,0.17741935483870966,11
282,MA-3,1,functional,siderophore uptake transmembrane transporter activity,1.605844799421749e-08,1.7824877273581413e-05,0.11627906976744186,0.5555555555555556,0.19230769230769232,5
283,MA-3,1,functional,iron-sulfur cluster assembly,5.256212878438525e-07,0.0004375797221300072,0.11627906976744186,0.3125,0.16949152542372883,5
286,MA-3,1,functional,single-species biofilm formation,1.0142474073491066e-06,0.0006035155802596643,0.11627906976744186,0.2777777777777778,0.1639344262295082,5
284,MA-3,1,functional,"2,3-dihydroxybenzoate-serine ligase activity",1.2686513699152103e-06,0.0006035155802596643,0.06976744186046512,1.0,0.13043478260869565,3
285,MA-3,1,functional,biological adhesion,1.2686513699152103e-06,0.0006035155802596643,0.06976744186046512,1.0,0.13043478260869565,3
287,MA-3,1,functional,ferric-enterobactin transport,1.5839130487851753e-06,0.0006593038065568292,0.09302325581395349,0.4444444444444444,0.15384615384615385,4
288,MA-3,1,functional,intrinsic component of cell outer membrane,4.081873729565565e-06,0.001510293279939259,0.09302325581395349,0.36363636363636365,0.14814814814814814,4
289,MA-3,1,functional,enterobactin transmembrane transporter activity,5.0353384782565535e-06,0.0016767677132594324,0.06976744186046512,0.75,0.1276595744680851,3
290,MA-3,1,functional,enterobactin transport,2.478875067910489e-05,0.007504230887401753,0.06976744186046512,0.5,0.12244897959183673,3
291,MA-3,4,functional,cytochrome complex,7.424277063715705e-12,2.47228426221733e-08,0.5,1.0,0.6666666666666666,4
292,MA-3,4,functional,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",1.1118033225105469e-10,1.8511525319800607e-07,0.5,0.6666666666666666,0.5714285714285715,4
293,MA-3,4,functional,aerobic electron transport chain,9.316023469762118e-10,1.0340786051435951e-06,0.5,0.4444444444444444,0.47058823529411764,4
294,MA-3,4,functional,electron transfer activity,1.1700732626462542e-06,0.0009740859911530066,0.5,0.08695652173913043,0.14814814814814817,4
295,MA-3,6,functional,sulfate transport,1.7645809602837696e-07,0.0003110899281214386,0.04938271604938271,1.0,0.09411764705882353,4
296,MA-3,6,functional,tryptophan biosynthetic process,1.868407976705337e-07,0.0003110899281214386,0.06172839506172839,0.625,0.11235955056179774,5
297,MA-3,6,functional,sulfur compound metabolic process,4.135261569879581e-07,0.00034426052569247516,0.06172839506172839,0.5555555555555556,0.1111111111111111,5
298,MA-3,6,functional,thiamine biosynthetic process,4.135261569879581e-07,0.00034426052569247516,0.06172839506172839,0.5555555555555556,0.1111111111111111,5
299,MA-3,6,functional,arginine biosynthetic process,2.563427244707837e-06,0.0012194589606967282,0.04938271604938271,0.6666666666666666,0.09195402298850575,4
300,MA-3,6,functional,arginine biosynthetic process via ornithine,2.563427244707837e-06,0.0012194589606967282,0.04938271604938271,0.6666666666666666,0.09195402298850575,4
301,MA-3,6,functional,isoleucine biosynthetic process,2.563427244707837e-06,0.0012194589606967282,0.04938271604938271,0.6666666666666666,0.09195402298850575,4
302,MA-3,6,functional,leucine biosynthetic process,5.886358403347564e-06,0.0024501966853934234,0.04938271604938271,0.5714285714285714,0.09090909090909091,4
303,MA-3,6,functional,valine biosynthetic process,2.052375589054307e-05,0.007593789679500936,0.04938271604938271,0.4444444444444444,0.08888888888888889,4
304,MA-3,9,functional,bacterial-type flagellum-dependent cell motility,8.76723730664657e-21,2.9194900231133076e-17,0.22807017543859648,0.6842105263157895,0.3421052631578948,13
305,MA-3,9,functional,bacterial-type flagellum hook,1.0120419593945604e-13,1.685049862391943e-10,0.12280701754385964,1.0,0.21875,7
306,MA-3,9,functional,bacterial-type flagellum-dependent swarming motility,3.665993816115947e-12,4.069253135888701e-09,0.14035087719298245,0.5714285714285714,0.22535211267605634,8
307,MA-3,9,functional,methyl accepting chemotaxis protein complex,7.687550099376591e-12,6.399885457731012e-09,0.10526315789473684,1.0,0.1904761904761905,6
308,MA-3,9,functional,chemotaxis,1.173755734754789e-11,7.817213193466894e-09,0.12280701754385964,0.7,0.208955223880597,7
309,MA-3,9,functional,regulation of bacterial-type flagellum-dependent cell motility,6.147559198882874e-07,0.00034118953553799946,0.07017543859649122,0.6666666666666666,0.12698412698412698,4
310,MA-3,9,functional,positive regulation of post-translational protein modification,3.007919867410978e-06,0.0012520466448098196,0.05263157894736842,1.0,0.1,3
311,MA-3,9,functional,regulation of chemotaxis,3.007919867410978e-06,0.0012520466448098196,0.05263157894736842,1.0,0.1,3
312,MA-3,9,functional,transmembrane signaling receptor activity,1.190599388314415e-05,0.004405217736763336,0.05263157894736842,0.75,0.09836065573770492,3
313,MA-3,10,functional,electron transfer activity,1.7258257569485594e-12,5.746999770638703e-09,0.11267605633802817,0.34782608695652173,0.1702127659574468,16
314,MA-3,10,functional,aerobic respiration,6.746606758567629e-12,8.980222653192824e-09,0.08450704225352113,0.5,0.14457831325301204,12
315,MA-3,10,functional,tricarboxylic acid cycle,8.090290678552093e-12,8.980222653192824e-09,0.07042253521126761,0.6666666666666666,0.12738853503184713,10
316,MA-3,10,functional,anaerobic respiration,1.6491638132305054e-09,1.3729288745143958e-06,0.09859154929577464,0.27450980392156865,0.14507772020725387,14
317,MA-3,10,functional,ubiquinone binding,3.5698842195692955e-07,0.0002377542890233151,0.035211267605633804,0.8333333333333334,0.06756756756756757,5
318,MA-3,10,functional,cytochrome bo3 ubiquinol oxidase activity,1.721849473032541e-06,0.0006370843050220402,0.028169014084507043,1.0,0.05479452054794521,4
319,MA-3,10,functional,cytochrome o ubiquinol oxidase complex,1.721849473032541e-06,0.0006370843050220402,0.028169014084507043,1.0,0.05479452054794521,4
320,MA-3,10,functional,peptidoglycan peptide transmembrane transporter activity,1.721849473032541e-06,0.0006370843050220402,0.028169014084507043,1.0,0.05479452054794521,4
321,MA-3,10,functional,oxidoreduction-driven active transmembrane transporter activity,1.721849473032541e-06,0.0006370843050220402,0.028169014084507043,1.0,0.05479452054794521,4
322,MA-3,10,functional,electron transport coupled proton transport,3.138638921380558e-06,0.0010451667608197257,0.035211267605633804,0.625,0.06666666666666668,5
323,MA-3,10,functional,peptidoglycan-associated peptide transport,8.364030412429978e-06,0.0023210184394493187,0.028169014084507043,0.8,0.054421768707483,4
324,MA-3,10,functional,glyoxylate cycle,8.364030412429978e-06,0.0023210184394493187,0.028169014084507043,0.8,0.054421768707483,4
325,MA-3,10,functional,"4 iron, 4 sulfur cluster binding",9.200686152980842e-06,0.002356791145340477,0.07042253521126761,0.2,0.10416666666666667,10
326,MA-3,10,functional,putrescine catabolic process,2.4378114393291026e-05,0.0057985086378327935,0.028169014084507043,0.6666666666666666,0.054054054054054064,4
327,MA-3,10,functional,3-(3-hydroxy)phenylpropionate catabolic process,4.802597415095901e-05,0.008884805217927417,0.02112676056338028,1.0,0.041379310344827586,3
328,MA-3,10,functional,glycerol-3-phosphate transmembrane transporter activity,4.802597415095901e-05,0.008884805217927417,0.02112676056338028,1.0,0.041379310344827586,3
329,MA-3,10,functional,cytochrome-c oxidase activity,4.802597415095901e-05,0.008884805217927417,0.02112676056338028,1.0,0.041379310344827586,3
330,MA-3,10,functional,NarGHI complex,4.802597415095901e-05,0.008884805217927417,0.02112676056338028,1.0,0.041379310344827586,3
331,MA-3,10,functional,hydrogen ion transmembrane transporter activity,5.5265371880414965e-05,0.009201684418089091,0.028169014084507043,0.5714285714285714,0.053691275167785234,4
332,MA-3,10,functional,nitrate reductase activity,5.5265371880414965e-05,0.009201684418089091,0.028169014084507043,0.5714285714285714,0.053691275167785234,4
333,MA-3,10,functional,fatty acid beta-oxidation,6.21457804077205e-05,0.009854545178938537,0.035211267605633804,0.38461538461538464,0.06451612903225806,5
334,MA-3,12,functional,plasma membrane fumarate reductase complex,2.5190572077187334e-09,8.388460501703383e-06,0.13793103448275862,1.0,0.2424242424242424,4
335,MA-3,12,functional,succinate dehydrogenase activity,1.2530294882613628e-08,2.086294097955169e-05,0.13793103448275862,0.8,0.2352941176470588,4
336,MA-3,12,functional,anaerobic respiration,5.551325691493467e-08,6.161971517557749e-05,0.2413793103448276,0.13725490196078433,0.17500000000000004,7
337,MA-3,12,functional,fermentation,1.7272258114105681e-07,0.0001437915487999298,0.13793103448275862,0.5,0.2162162162162162,4
338,MA-3,12,functional,succinate dehydrogenase (ubiquinone) activity,3.756301843991707e-07,0.0002501697028098477,0.10344827586206896,1.0,0.1875,3
339,MA-3,12,functional,bacterial-type flagellum assembly,7.399830027709977e-06,0.004106905665379037,0.10344827586206896,0.5,0.17142857142857143,3
340,MA-3,12,functional,nitrogen compound metabolic process,1.2884595633390643e-05,0.006129386208455834,0.10344827586206896,0.42857142857142855,0.16666666666666663,3
341,MA-3,15,functional,glycerol-3-phosphate catabolic process,3.74190988290361e-08,4.1535199700230075e-05,0.21428571428571427,1.0,0.35294117647058826,3
342,MA-3,15,functional,glycerol-3-phosphate dehydrogenase activity,3.74190988290361e-08,4.1535199700230075e-05,0.21428571428571427,1.0,0.35294117647058826,3
343,MA-3,15,functional,glycerol-3-phosphate dehydrogenase complex,3.74190988290361e-08,4.1535199700230075e-05,0.21428571428571427,1.0,0.35294117647058826,3
344,MA-3,19,functional,ferredoxin hydrogenase complex,2.5395658952837317e-11,8.456754431294827e-08,0.08695652173913043,1.0,0.16,6
345,MA-3,19,functional,anaerobic respiration,1.1624405910831036e-08,1.9354635841533676e-05,0.14492753623188406,0.19607843137254902,0.16666666666666666,10
346,MA-3,19,functional,"4 iron, 4 sulfur cluster binding",1.4654952358928407e-07,0.0001525938070667708,0.13043478260869565,0.18,0.1512605042016807,9
347,MA-3,19,functional,molybdenum ion binding,1.832958643444694e-07,0.0001525938070667708,0.07246376811594203,0.5555555555555556,0.12820512820512822,5
348,MA-3,19,functional,formate oxidation,1.3386998066543587e-06,0.0008915740712318029,0.057971014492753624,0.6666666666666666,0.10666666666666666,4
349,MA-3,19,functional,protein maturation,5.767488978271296e-06,0.0032009563829405695,0.07246376811594203,0.3125,0.11764705882352941,5
351,MA-3,20,functional,single-species biofilm formation,8.988375869758644e-07,0.0019649344473570435,0.11904761904761904,0.2777777777777778,0.16666666666666663,5
350,MA-3,20,functional,biological adhesion,1.1801408092234495e-06,0.0019649344473570435,0.07142857142857142,1.0,0.13333333333333333,3
352,MA-3,21,functional,galactose transport,6.138431029691571e-09,2.0440975328872933e-05,0.04878048780487805,0.8571428571428571,0.0923076923076923,6
353,MA-3,27,functional,single-species biofilm formation,5.8885982980419536e-08,0.00019609032332479706,0.2,0.2777777777777778,0.23255813953488372,5
354,MA-3,27,functional,biological adhesion,2.3643936073292056e-07,0.00039367153562031276,0.12,1.0,0.21428571428571425,3
355,MA-3,27,functional,intracellular pH elevation,9.417324241495601e-07,0.0010453229908060117,0.12,0.75,0.20689655172413793,3
356,MA-3,28,functional,cellular response to zinc ion starvation,2.790601254960438e-06,0.009292702179018258,0.2857142857142857,1.0,0.4444444444444445,2
357,MA-3,29,functional,aerobic electron transport chain,8.32463430922616e-12,2.772103224972311e-08,0.20689655172413793,0.6666666666666666,0.31578947368421056,6
358,MA-3,29,functional,electron transfer activity,1.7056235621303292e-11,2.8398632309469983e-08,0.3103448275862069,0.1956521739130435,0.24,9
359,MA-3,29,functional,cytochrome bo3 ubiquinol oxidase activity,2.5190572077187334e-09,1.6776921003406764e-06,0.13793103448275862,1.0,0.2424242424242424,4
360,MA-3,29,functional,cytochrome o ubiquinol oxidase complex,2.5190572077187334e-09,1.6776921003406764e-06,0.13793103448275862,1.0,0.2424242424242424,4
361,MA-3,29,functional,oxidoreduction-driven active transmembrane transporter activity,2.5190572077187334e-09,1.6776921003406764e-06,0.13793103448275862,1.0,0.2424242424242424,4
362,MA-3,29,functional,hydrogen ion transmembrane transporter activity,8.68092202478026e-08,4.817911723753044e-05,0.13793103448275862,0.5714285714285714,0.2222222222222222,4
363,MA-3,29,functional,electron transport coupled proton transport,1.7272258114105681e-07,8.21665993142456e-05,0.13793103448275862,0.5,0.2162162162162162,4
364,MA-3,29,functional,cytochrome-c oxidase activity,3.756301843991707e-07,0.0001563560642561548,0.10344827586206896,1.0,0.1875,3
365,MA-3,29,functional,aerobic respiration,6.258890615781025e-07,0.0002315789527838979,0.1724137931034483,0.20833333333333334,0.18867924528301888,5
366,MA-3,29,functional,heme binding,1.7039865640083923e-06,0.0005674275258147946,0.1724137931034483,0.1724137931034483,0.1724137931034483,5
367,MA-3,29,functional,ubiquinone binding,7.399830027709977e-06,0.0022401303629340204,0.10344827586206896,0.5,0.17142857142857143,3
368,MA-3,29,functional,[Ni-Fe] hydrogenase complex,1.2884595633390643e-05,0.0035754752882659036,0.10344827586206896,0.42857142857142855,0.16666666666666663,3
369,MA-3,29,functional,fermentation,2.051171946458817e-05,0.00525415583208297,0.10344827586206896,0.375,0.16216216216216217,3
370,MA-3,30,functional,anaerobic respiration,1.4595932316153847e-16,4.860445461279231e-13,0.19540229885057472,0.3333333333333333,0.24637681159420285,17
371,MA-3,30,functional,[Ni-Fe] hydrogenase complex,7.354301662312877e-10,1.224491226775094e-06,0.06896551724137931,0.8571428571428571,0.1276595744680851,6
372,MA-3,30,functional,electron transfer activity,4.0098212819756396e-08,4.45090162299296e-05,0.11494252873563218,0.21739130434782608,0.15037593984962405,10
373,MA-3,30,functional,"4 iron, 4 sulfur cluster binding",9.391228752478523e-08,7.81819793643837e-05,0.11494252873563218,0.2,0.145985401459854,10
374,MA-3,30,functional,heme binding,2.337922664601076e-06,0.0015570564946243166,0.08045977011494253,0.2413793103448276,0.12068965517241378,7
375,MA-3,30,functional,nitrate reductase activity,7.845621156820455e-06,0.004354319742035352,0.04597701149425287,0.5714285714285714,0.08510638297872342,4
376,MA-3,30,functional,NarGHI complex,1.0896256539515614e-05,0.004535566784573375,0.034482758620689655,1.0,0.06666666666666667,3
377,MA-3,30,functional,"nitrite reductase (cytochrome, ammonia-forming) activity",1.0896256539515614e-05,0.004535566784573375,0.034482758620689655,1.0,0.06666666666666667,3
378,MA-3,30,functional,iron-sulfur cluster binding,1.81622954430904e-05,0.006720049313943447,0.05747126436781609,0.3125,0.0970873786407767,5
379,MA-3,30,functional,anaerobic electron transport chain,2.7286536991415533e-05,0.009086416818141372,0.04597701149425287,0.4444444444444444,0.08333333333333333,4
380,MA-3,31,functional,purine nucleotide biosynthetic process,5.930418989443238e-06,0.009874147617422993,0.1111111111111111,0.5,0.1818181818181818,3
381,MA-3,31,functional,rhamnose catabolic process,5.930418989443238e-06,0.009874147617422993,0.1111111111111111,0.5,0.1818181818181818,3
382,RNAseq-1,1,functional,CP4-44 prophage,8.635176652843056e-09,2.875513825396738e-05,1.0,0.3333333333333333,0.5,3
383,RNAseq-1,3,functional,cellular response to nutrient levels,2.3911215350508785e-06,0.007962434711719426,0.5,0.6666666666666666,0.5714285714285715,2
384,RNAseq-1,4,functional,nitrogen compound metabolic process,3.0083016535975807e-07,0.0010017644506479944,0.3333333333333333,0.42857142857142855,0.375,3
385,RNAseq-1,4,functional,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,4.78388786564648e-06,0.005310115530867593,0.2222222222222222,1.0,0.3636363636363636,2
386,RNAseq-1,4,functional,carbamoyl-phosphate synthase complex,4.78388786564648e-06,0.005310115530867593,0.2222222222222222,1.0,0.3636363636363636,2
387,RNAseq-1,6,functional,glycolate dehydrogenase activity,1.3288577404573536e-06,0.004425096275722988,0.4,1.0,0.5714285714285715,2
388,RNAseq-1,8,functional,structural constituent of ribosome,5.12703088745354e-21,1.707301285522029e-17,0.75,0.25,0.375,12
