,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
202,colombos,111,biological,glutamate biosynthetic process,4.6515695326205323e-07,0.0007744863271813186,1.0,0.6666666666666666,0.8,2
203,colombos,113,biological,purine nucleotide biosynthetic process,5.087560500908574e-08,0.00016941576468025552,0.13793103448275862,0.6666666666666666,0.2285714285714286,4
204,colombos,113,biological,cytosol,1.5367017219940315e-06,0.0025586083671200626,0.6896551724137931,0.020768431983385256,0.04032258064516129,20
205,colombos,114,biological,hydrogen peroxide catabolic process,4.6515695326205323e-07,0.0015489726543626372,1.0,0.6666666666666666,0.8,2
206,colombos,114,biological,peroxidase activity,2.321904147165622e-06,0.003865970405030761,1.0,0.3333333333333333,0.5,2
207,colombos,115,biological,nitric oxide catabolic process,2.7883524796250632e-06,0.009285213757151462,0.6666666666666666,0.5,0.5714285714285715,2
208,colombos,119,biological,cytosol,5.95831954171118e-07,0.001984120407389823,0.8333333333333334,0.01557632398753894,0.03058103975535168,15
209,colombos,119,biological,"pentose-phosphate shunt, non-oxidative branch",5.823778825028494e-06,0.009696591743672442,0.16666666666666666,0.375,0.23076923076923078,3
210,colombos,122,biological,structural constituent of ribosome,1.490680581472025e-07,0.0004963966336301843,0.45454545454545453,0.10416666666666667,0.1694915254237288,5
211,colombos,124,biological,detoxification of copper ion,2.325784766308521e-06,0.0077448632718073755,1.0,0.3333333333333333,0.5,2
212,colombos,127,biological,bacterial-type flagellum-dependent cell motility,4.490975797235662e-13,1.4954949404794755e-09,0.27586206896551724,0.42105263157894735,0.3333333333333333,8
213,colombos,128,biological,nitrogen compound metabolic process,1.5792957771434006e-07,0.0005259054937887524,0.42857142857142855,0.42857142857142855,0.42857142857142855,3
214,colombos,128,biological,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,3.2560986728230885e-06,0.003614269526833628,0.2857142857142857,1.0,0.4444444444444445,2
215,colombos,128,biological,carbamoyl-phosphate synthase complex,3.2560986728230885e-06,0.003614269526833628,0.2857142857142857,1.0,0.4444444444444445,2
216,colombos,129,biological,CP4-6 prophage,4.4978161173266905e-20,1.497772767069788e-16,0.24561403508771928,0.56,0.3414634146341463,14
217,colombos,129,biological,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",3.7912235243461498e-06,0.006312387168036339,0.05263157894736842,1.0,0.1,3
218,colombos,131,biological,"propionate metabolic process, methylcitrate cycle",2.789905158107762e-06,0.009290384176498849,0.5,0.6666666666666666,0.5714285714285715,2
219,colombos,132,biological,tryptophan biosynthetic process,3.5246136113691793e-10,1.1736963325859369e-06,0.5714285714285714,0.5,0.5333333333333333,4
220,colombos,132,biological,aromatic amino acid family biosynthetic process,3.783974736920477e-07,0.0006300317936972595,0.42857142857142855,0.3333333333333333,0.375,3
221,colombos,141,biological,nitrate reductase complex,5.180641156892485e-09,1.7251535052451975e-05,0.6,0.75,0.6666666666666665,3
222,colombos,141,biological,nitrate reductase activity,4.527377478371404e-08,7.538083501488387e-05,0.6,0.42857142857142855,0.5,3
223,colombos,141,biological,anaerobic electron transport chain,1.0847560145430422e-07,0.00012040791761427768,0.6,0.3333333333333333,0.42857142857142855,3
224,colombos,142,biological,galactitol catabolic process,2.3257847663021996e-06,0.007744863271786325,0.3333333333333333,1.0,0.5,2
225,colombos,143,biological,plasma membrane fumarate reductase complex,1.0108568111050463e-11,3.366153180979804e-08,0.5,1.0,0.6666666666666666,4
226,colombos,143,biological,succinate dehydrogenase activity,5.049776332904769e-11,8.407877594286441e-08,0.5,0.8,0.6153846153846154,4
227,colombos,143,biological,fermentation,7.050780812753183e-10,7.826366702156033e-07,0.5,0.5,0.5,4
228,colombos,143,biological,anaerobic respiration,2.549126244481839e-08,2.122147598531131e-05,0.625,0.09803921568627451,0.1694915254237288,5
229,colombos,143,biological,bacterial-type flagellum assembly,1.4466412383898973e-07,9.634630647676716e-05,0.375,0.5,0.42857142857142855,3
230,colombos,143,biological,bacterial-type flagellum-dependent cell motility,6.91423760803106e-06,0.0038374018724572382,0.375,0.15789473684210525,0.22222222222222218,3
231,colombos,143,biological,succinate dehydrogenase (ubiquinone) activity,1.300988283103313e-05,0.006188987118191475,0.25,0.6666666666666666,0.36363636363636365,2
232,colombos,148,biological,chorismate mutase activity,3.2560986728230885e-06,0.005421404290250443,0.2857142857142857,1.0,0.4444444444444445,2
233,colombos,148,biological,tyrosine biosynthetic process,3.2560986728230885e-06,0.005421404290250443,0.2857142857142857,1.0,0.4444444444444445,2
234,colombos,149,biological,D-glucuronate catabolic process,2.1667918282997477e-07,0.000721541678823816,0.3333333333333333,0.5,0.4,3
235,colombos,150,biological,thiamine biosynthetic process,3.1829855628847337e-12,1.0599341924406163e-08,0.5555555555555556,0.5555555555555556,0.5555555555555556,5
236,colombos,153,biological,L-arabinose transport,1.2555350632574965e-07,0.00041809317606474636,0.15789473684210525,1.0,0.2727272727272727,3
237,colombos,157,biological,lysine biosynthetic process via diaminopimelate,1.2851177620569863e-06,0.004279442147649764,0.23076923076923078,0.42857142857142855,0.3,3
238,colombos,173,biological,cytochrome complex,1.8124662623028328e-08,6.0355126534684336e-05,0.42857142857142855,0.75,0.5454545454545454,3
239,colombos,173,biological,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",9.047183670628171e-08,0.00015063560811595905,0.42857142857142855,0.5,0.4615384615384615,3
240,colombos,173,biological,aerobic electron transport chain,3.790290084770528e-07,0.0004207221994095286,0.42857142857142855,0.3333333333333333,0.375,3
241,colombos,174,biological,methylgalactoside transport,5.180641156892485e-09,1.7251535052451975e-05,0.6,0.75,0.6666666666666665,3
242,colombos,174,biological,galactose transport,4.527377478371404e-08,7.538083501488387e-05,0.6,0.42857142857142855,0.5,3
243,colombos,174,biological,galactose transmembrane transporter activity,1.5505231775348064e-06,0.001721080727063635,0.4,1.0,0.5714285714285715,2
244,colombos,174,biological,methylgalactoside transmembrane transporter activity,4.648978128947094e-06,0.0038702742923484557,0.4,0.6666666666666666,0.5,2
245,colombos,175,biological,glutamine transport,2.5914036393343513e-09,8.62937411898339e-06,0.5,1.0,0.6666666666666666,3
246,colombos,175,biological,L-glutamine transmembrane transporter activity,2.3257847663021996e-06,0.0038724316358931623,0.3333333333333333,1.0,0.5,2
247,colombos,180,biological,fatty acid beta-oxidation,1.0491977025093944e-11,3.4938283493562835e-08,0.3333333333333333,0.46153846153846156,0.3870967741935484,6
248,colombos,180,biological,3-hydroxyacyl-CoA dehydrogenase activity,4.2159140743301947e-07,0.0007019496933759774,0.16666666666666666,0.75,0.27272727272727276,3
249,colombos,180,biological,enoyl-CoA hydratase activity,5.823778825028494e-06,0.0064643944957816285,0.16666666666666666,0.375,0.23076923076923078,3
250,colombos,184,biological,iron-sulfur cluster assembly,8.961038210513171e-16,2.9840257241008863e-12,0.7,0.4375,0.5384615384615384,7
251,colombos,184,biological,protein maturation by iron-sulfur cluster transfer,1.5142567414533272e-10,2.52123747451979e-07,0.4,0.8,0.5333333333333333,4
252,colombos,184,biological,"2 iron, 2 sulfur cluster binding",2.6120072339690636e-07,0.0002899328029705661,0.4,0.17391304347826086,0.24242424242424243,4
253,colombos,184,biological,cytosol,1.438848018539503e-06,0.0011978409754341364,1.0,0.010384215991692628,0.020554984583761562,10
254,colombos,184,biological,iron-sulfur cluster transfer complex,6.977354298906608e-06,0.004646917963071801,0.2,1.0,0.33333333333333337,2
255,colombos,184,biological,ferrous iron binding,1.7260491529027303e-05,0.009579572798610153,0.3,0.15,0.2,3
256,colombos,186,biological,phosphoenolpyruvate-glycerone phosphotransferase activity,1.2957018196671672e-10,4.314687059491667e-07,1.0,1.0,1.0,3
257,colombos,192,biological,detoxification of copper ion,9.425124088100124e-18,3.138566321337342e-14,0.75,1.0,0.8571428571428571,6
258,colombos,192,biological,response to copper ion,1.9689033976574273e-15,3.2782241570996166e-12,0.75,0.6,0.6666666666666665,6
259,colombos,192,biological,copper ion export,1.0108568111050463e-11,8.41538295244951e-09,0.5,1.0,0.6666666666666666,4
260,colombos,192,biological,response to silver ion,1.0108568111050463e-11,8.41538295244951e-09,0.5,1.0,0.6666666666666666,4
261,colombos,192,biological,copper ion binding,1.4402817046983525e-11,9.592276153291028e-09,0.625,0.38461538461538464,0.4761904761904762,5
262,colombos,192,biological,cellular copper ion homeostasis,5.0441557935376505e-11,2.799506465413396e-08,0.5,0.8,0.6153846153846154,4
263,colombos,192,biological,copper ion transmembrane transporter activity,2.896919526194323e-08,1.3781060031752993e-05,0.375,0.75,0.5,3
264,colombos,192,biological,cellular response to copper ion,4.341464897097447e-06,0.0013142798279395,0.25,1.0,0.4,2
265,colombos,192,biological,cellular response to silver ion,4.341464897097447e-06,0.0013142798279395,0.25,1.0,0.4,2
266,colombos,192,biological,plasma membrane copper ion transport,4.341464897097447e-06,0.0013142798279395,0.25,1.0,0.4,2
267,colombos,192,biological,silver ion transmembrane transporter activity,4.341464897097447e-06,0.0013142798279395,0.25,1.0,0.4,2
268,colombos,194,biological,D-ribose transport,5.173064077274249e-08,0.0001722630337732325,0.5,0.5,0.5,3
269,colombos,194,biological,D-ribose catabolic process,2.3257847663021996e-06,0.0025816210905954414,0.3333333333333333,1.0,0.5,2
270,colombos,194,biological,D-ribose transmembrane transporter activity,2.3257847663021996e-06,0.0025816210905954414,0.3333333333333333,1.0,0.5,2
271,colombos,195,biological,SOS response,1.2379381243527687e-29,4.12233395409472e-26,0.5357142857142857,0.7142857142857143,0.6122448979591837,15
272,colombos,195,biological,cellular response to DNA damage stimulus,4.043874646403526e-08,6.733051286261871e-05,0.39285714285714285,0.06043956043956044,0.10476190476190476,11
273,colombos,195,biological,translesion synthesis,4.244719161229672e-07,0.0004711638268964936,0.10714285714285714,1.0,0.19354838709677416,3
274,colombos,195,biological,excinuclease repair complex,1.6890173959759858e-06,0.0014061069821500083,0.10714285714285714,0.75,0.1875,3
275,colombos,195,biological,DNA-directed DNA polymerase activity,8.35015384366602e-06,0.005561202459881569,0.10714285714285714,0.5,0.17647058823529413,3
276,colombos,198,biological,organic phosphonate catabolic process,6.444419552417461e-12,2.1459917109550144e-08,0.15789473684210525,0.8571428571428571,0.26666666666666666,6
277,colombos,198,biological,3-phenylpropionate catabolic process,1.0100961329054752e-10,1.6818100612876164e-07,0.13157894736842105,1.0,0.23255813953488372,5
278,colombos,198,biological,carbon phosphorus lyase complex,5.2834614435355525e-08,5.864642202324463e-05,0.10526315789473684,0.8,0.18604651162790697,4
279,colombos,198,biological,alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase complex,4.336622753935572e-06,0.0036102384426513643,0.07894736842105263,0.75,0.14285714285714285,3
280,colombos,202,biological,phospholipid transport,1.7520142998511576e-07,0.0005834207618504355,0.10256410256410256,0.6666666666666666,0.17777777777777778,4
281,colombos,202,biological,phospholipid transporter activity,4.697019276030847e-06,0.007820537094591361,0.07692307692307693,0.75,0.13953488372093026,3
282,colombos,204,biological,response to heat,7.754963830516634e-22,2.5824029555620395e-18,0.6363636363636364,0.2692307692307692,0.37837837837837834,14
283,colombos,204,biological,unfolded protein binding,2.2100043902811923e-08,3.679657309818185e-05,0.22727272727272727,0.3125,0.2631578947368421,5
285,colombos,204,biological,protein binding,6.994806465383083e-08,6.050896915889284e-05,0.8181818181818182,0.018711018711018712,0.036585365853658534,18
284,colombos,204,biological,chaperone cofactor-dependent protein refolding,7.268344643710851e-08,6.050896915889284e-05,0.18181818181818182,0.5,0.26666666666666666,4
286,colombos,204,biological,cytosol,7.308268646387291e-07,0.0004867306918493936,0.7727272727272727,0.017653167185877467,0.03451776649746193,17
287,colombos,204,biological,protein folding,1.3794978550177123e-06,0.0007656213095348304,0.18181818181818182,0.26666666666666666,0.21621621621621623,4
288,colombos,204,biological,macromolecular complex assembly,1.9795674181331907e-06,0.0009417085003405035,0.13636363636363635,0.6,0.22222222222222218,3
289,colombos,204,biological,ATPase activity,4.375628160998786e-06,0.001821355222015745,0.22727272727272727,0.11627906976744186,0.15384615384615383,5
290,colombos,204,biological,chaperone binding,1.093591273865037e-05,0.004046287713300636,0.13636363636363635,0.375,0.19999999999999998,3
291,colombos,204,biological,protein refolding,1.6352329605008446e-05,0.005445325758467813,0.13636363636363635,0.3333333333333333,0.1935483870967742,3
292,colombos,204,biological,"ATPase activity, coupled",2.3287032184360363e-05,0.007049619743083638,0.13636363636363635,0.3,0.18749999999999997,3
294,colombos,204,biological,protein domain specific binding,3.18662298112278e-05,0.008519349598964996,0.13636363636363635,0.2727272727272727,0.1818181818181818,3
293,colombos,204,biological,GroEL-GroES complex,3.581708540105404e-05,0.008519349598964996,0.09090909090909091,1.0,0.16666666666666669,2
295,colombos,204,biological,virion assembly,3.581708540105404e-05,0.008519349598964996,0.09090909090909091,1.0,0.16666666666666669,2
296,colombos,205,biological,glycerol transport,2.3257847663021996e-06,0.007744863271786325,0.3333333333333333,1.0,0.5,2
297,colombos,207,biological,e14 prophage,3.067073012969048e-29,1.0213353133186931e-25,1.0,0.5714285714285714,0.7272727272727273,12
298,colombos,208,biological,peptidoglycan peptide transmembrane transporter activity,7.220405793607497e-13,2.4043951292712966e-09,0.8,1.0,0.888888888888889,4
299,colombos,208,biological,peptidoglycan-associated peptide transport,3.6093979463204522e-12,6.009647580623553e-09,0.8,0.8,0.8000000000000002,4
300,colombos,211,biological,cellular response to iron ion,2.5343624335562246e-09,8.439426903742229e-06,0.14814814814814814,1.0,0.25806451612903225,4
301,colombos,211,biological,energy transducer activity,3.789927822526493e-07,0.0006310229824506612,0.1111111111111111,1.0,0.19999999999999998,3
302,colombos,211,biological,plasma membrane protein complex,7.466393192030778e-06,0.008287696443154163,0.1111111111111111,0.5,0.1818181818181818,3
303,colombos,215,biological,phosphate ion transport,1.0883895285204318e-08,1.812168564986519e-05,0.3333333333333333,1.0,0.5,3
304,colombos,215,biological,regulation of phosphatase activity,1.0883895285204318e-08,1.812168564986519e-05,0.3333333333333333,1.0,0.5,3
305,colombos,221,biological,heme transport,1.5199426360640014e-13,5.061408978093125e-10,0.8333333333333334,0.5555555555555556,0.6666666666666667,5
306,colombos,221,biological,dipeptide transmembrane transporter activity,3.6074206911175314e-12,6.00635545071069e-09,0.8333333333333334,0.3333333333333333,0.47619047619047616,5
307,colombos,221,biological,dipeptide transmembrane transport,2.717174975202641e-10,3.0160642224749313e-07,0.6666666666666666,0.4444444444444444,0.5333333333333333,4
308,colombos,221,biological,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",9.867771805129014e-08,8.214920027769904e-05,0.6666666666666666,0.11764705882352941,0.2,4
309,colombos,221,biological,heme transporter activity,2.3257847663021996e-06,0.001548972654357265,0.3333333333333333,1.0,0.5,2
310,colombos,222,biological,cell adhesion,3.19954245759604e-08,6.396832842366147e-05,0.6666666666666666,0.15384615384615385,0.25,4
312,colombos,222,biological,pilus,4.3780581419730344e-08,6.396832842366147e-05,0.6666666666666666,0.14285714285714285,0.23529411764705882,4
313,colombos,222,biological,pilus organization,5.854612872688004e-08,6.396832842366147e-05,0.6666666666666666,0.13333333333333333,0.2222222222222222,4
311,colombos,222,biological,cell adhesion involved in single-species biofilm formation,7.68388329413351e-08,6.396832842366147e-05,0.6666666666666666,0.125,0.21052631578947367,4
314,colombos,231,biological,enterobactin biosynthetic process,3.158573026458171e-16,1.051804817810571e-12,0.28,1.0,0.43750000000000006,7
315,colombos,231,biological,ferric-enterobactin transport,1.1227348616929901e-14,1.8693535447188286e-11,0.28,0.7777777777777778,0.4117647058823529,7
316,colombos,231,biological,ferric-enterobactin transmembrane transporter activity,1.0691754732871176e-11,1.1867847753487006e-08,0.2,1.0,0.33333333333333337,5
317,colombos,231,biological,siderophore uptake transmembrane transporter activity,2.2433598560447665e-07,0.00018675970801572682,0.16,0.4444444444444444,0.23529411764705882,4
318,colombos,231,biological,"2,3-dihydroxybenzoate-serine ligase activity",2.980114185234502e-07,0.0001984756047366178,0.12,1.0,0.21428571428571425,3
319,colombos,231,biological,enterobactin transport,5.868642665539718e-06,0.0032570966793745433,0.12,0.5,0.1935483870967742,3
320,colombos,233,biological,defense response to virus,7.628162398789929e-11,2.5401780787970463e-07,0.15789473684210525,0.6666666666666666,0.25531914893617025,6
321,colombos,233,biological,macromolecular complex,2.3305755674376096e-06,0.0038804083197836203,0.13157894736842105,0.22727272727272727,0.16666666666666666,5
322,colombos,238,biological,CPS-53 (KpLE1) prophage,7.358907662340989e-07,0.0024505162515595495,0.5,0.23076923076923078,0.3157894736842105,3
323,colombos,240,biological,deoxyribonucleotide biosynthetic process,2.7883524796250632e-06,0.004642606878575731,0.6666666666666666,0.5,0.5714285714285715,2
324,colombos,240,biological,ribonucleoside-diphosphate reductase complex,2.7883524796250632e-06,0.004642606878575731,0.6666666666666666,0.5,0.5714285714285715,2
325,colombos,240,biological,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",6.968291959111501e-06,0.007734804074613766,0.6666666666666666,0.3333333333333333,0.4444444444444444,2
