ContrastName	TestAnnotation
GSM227252.ch1-vs-GSM227252.ch2	STRAIN.evoS:+1
GSM227253.ch1-vs-GSM227253.ch2	TEMPERATURE:37°C
GSM227253.ch1-vs-GSM227253.ch2	STRAIN.REL606:+1
GSM227253.ch1-vs-GSM227253.ch2	FLASK:+1
GSM227253.ch1-vs-GSM227253.ch2	DMGA:+1
GSM227253.ch1-vs-GSM227253.ch2	GLUCOSE:250
GSM227253.ch1-vs-GSM227253.ch2	EVOLVE-ADAPT.MgSO4:0.1
GSM227253.ch1-vs-GSM227253.ch2	EVOLVE-ADAPT.NaCH3COO(H2O)3:1323
GSM227253.ch1-vs-GSM227253.ch2	EVOLVE-ADAPT.THIAMINEHCl:0.0002
GSM227253.ch1-vs-GSM227253.ch2	AGITATION:250
GSM227253.ch1-vs-GSM227253.ch2	TIME:210min
GSM227253.ch1-vs-GSM227253.ch2	STRAIN.evoF:+1
GSM227254.ch1-vs-GSM227254.ch2	TEMPERATURE:37°C
GSM227254.ch1-vs-GSM227254.ch2	STRAIN.REL606:+1
GSM227254.ch1-vs-GSM227254.ch2	FLASK:+1
GSM227254.ch1-vs-GSM227254.ch2	DMGA:+1
GSM227254.ch1-vs-GSM227254.ch2	GLUCOSE:250
GSM227254.ch1-vs-GSM227254.ch2	EVOLVE-ADAPT.MgSO4:0.1
GSM227254.ch1-vs-GSM227254.ch2	EVOLVE-ADAPT.NaCH3COO(H2O)3:1323
GSM227254.ch1-vs-GSM227254.ch2	EVOLVE-ADAPT.THIAMINEHCl:0.0002
GSM227254.ch1-vs-GSM227254.ch2	AGITATION:250
GSM227254.ch1-vs-GSM227254.ch2	TIME:210min
GSM227254.ch1-vs-GSM227254.ch2	STRAIN.evoF:+1
GSM227255.ch1-vs-GSM227255.ch2	TEMPERATURE:37°C
GSM227255.ch1-vs-GSM227255.ch2	STRAIN.REL606:+1
GSM227255.ch1-vs-GSM227255.ch2	FLASK:+1
GSM227255.ch1-vs-GSM227255.ch2	DMGA:+1
GSM227255.ch1-vs-GSM227255.ch2	GLUCOSE:250
GSM227255.ch1-vs-GSM227255.ch2	EVOLVE-ADAPT.MgSO4:0.1
GSM227255.ch1-vs-GSM227255.ch2	EVOLVE-ADAPT.NaCH3COO(H2O)3:1323
GSM227255.ch1-vs-GSM227255.ch2	EVOLVE-ADAPT.THIAMINEHCl:0.0002
GSM227255.ch1-vs-GSM227255.ch2	AGITATION:250
GSM227255.ch1-vs-GSM227255.ch2	TIME:210min
GSM227255.ch1-vs-GSM227255.ch2	STRAIN.evoF:+1
GSM227256.ch1-vs-GSM227256.ch2	TEMPERATURE:37°C
GSM227256.ch1-vs-GSM227256.ch2	STRAIN.REL606:+1
GSM227256.ch1-vs-GSM227256.ch2	FLASK:+1
GSM227256.ch1-vs-GSM227256.ch2	DMGA:+1
GSM227256.ch1-vs-GSM227256.ch2	GLUCOSE:250
GSM227256.ch1-vs-GSM227256.ch2	EVOLVE-ADAPT.MgSO4:0.1
GSM227256.ch1-vs-GSM227256.ch2	EVOLVE-ADAPT.NaCH3COO(H2O)3:1323
GSM227256.ch1-vs-GSM227256.ch2	EVOLVE-ADAPT.THIAMINEHCl:0.0002
GSM227256.ch1-vs-GSM227256.ch2	AGITATION:250
GSM227256.ch1-vs-GSM227256.ch2	TIME:210min
GSM227256.ch1-vs-GSM227256.ch2	STRAIN.evoF:+1
GSM227257.ch1-vs-GSM227257.ch2	TEMPERATURE:37°C
GSM227257.ch1-vs-GSM227257.ch2	STRAIN.REL606:+1
GSM227257.ch1-vs-GSM227257.ch2	FLASK:+1
GSM227257.ch1-vs-GSM227257.ch2	DMGA:+1
GSM227257.ch1-vs-GSM227257.ch2	GLUCOSE:250
GSM227257.ch1-vs-GSM227257.ch2	EVOLVE-ADAPT.MgSO4:0.1
GSM227257.ch1-vs-GSM227257.ch2	EVOLVE-ADAPT.NaCH3COO(H2O)3:1323
GSM227257.ch1-vs-GSM227257.ch2	EVOLVE-ADAPT.THIAMINEHCl:0.0002
GSM227257.ch1-vs-GSM227257.ch2	AGITATION:250
GSM227257.ch1-vs-GSM227257.ch2	TIME:210min
GSM227257.ch1-vs-GSM227257.ch2	STRAIN.evoF:+1
GSM18235.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18235.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18235.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18235.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18235.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18235.ch1-vs-GSM18261.ch1	FLASK:1
GSM18235.ch1-vs-GSM18261.ch1	appY_b0564.DELETION:1
GSM18236.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18236.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18236.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18236.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18236.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18236.ch1-vs-GSM18261.ch1	FLASK:1
GSM18236.ch1-vs-GSM18261.ch1	appY_b0564.DELETION:1
GSM18237.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18237.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18237.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18237.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18237.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18237.ch1-vs-GSM18261.ch1	FLASK:1
GSM18237.ch1-vs-GSM18261.ch1	appY_b0564.DELETION:1
GSM18246.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18246.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18246.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18246.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18246.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18246.ch1-vs-GSM18261.ch1	FLASK:1
GSM18246.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18247.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18247.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18247.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18247.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18247.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18247.ch1-vs-GSM18261.ch1	FLASK:1
GSM18247.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18248.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18248.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18248.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18248.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18248.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18248.ch1-vs-GSM18261.ch1	FLASK:1
GSM18248.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18249.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18249.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18249.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18249.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18249.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18249.ch1-vs-GSM18261.ch1	FLASK:1
GSM18249.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18250.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18250.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18250.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18250.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18250.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18250.ch1-vs-GSM18261.ch1	FLASK:1
GSM18250.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18250.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18251.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18251.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18251.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18251.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18251.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18251.ch1-vs-GSM18261.ch1	FLASK:1
GSM18251.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18251.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18252.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18252.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18252.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18252.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18252.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18252.ch1-vs-GSM18261.ch1	FLASK:1
GSM18252.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18252.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18253.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18253.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18253.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18253.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18253.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18253.ch1-vs-GSM18261.ch1	FLASK:1
GSM18253.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18254.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18254.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18254.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18254.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18254.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18254.ch1-vs-GSM18261.ch1	FLASK:1
GSM18254.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18255.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18255.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18255.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18255.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18255.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18255.ch1-vs-GSM18261.ch1	FLASK:1
GSM18255.ch1-vs-GSM18261.ch1	oxyR_b3961.DELETION:1
GSM18256.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18256.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18256.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18256.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18256.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18256.ch1-vs-GSM18261.ch1	FLASK:1
GSM18256.ch1-vs-GSM18261.ch1	oxyR_b3961.DELETION:1
GSM18257.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18257.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18257.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18257.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18257.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18257.ch1-vs-GSM18261.ch1	FLASK:1
GSM18257.ch1-vs-GSM18261.ch1	oxyR_b3961.DELETION:1
GSM18258.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18258.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18258.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18258.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18258.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18258.ch1-vs-GSM18261.ch1	FLASK:1
GSM18258.ch1-vs-GSM18261.ch1	soxS_b4062.DELETION:1
GSM18259.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18259.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18259.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18259.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18259.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18259.ch1-vs-GSM18261.ch1	FLASK:1
GSM18259.ch1-vs-GSM18261.ch1	soxS_b4062.DELETION:1
GSM18260.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18260.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18260.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18260.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18260.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18260.ch1-vs-GSM18261.ch1	FLASK:1
GSM18260.ch1-vs-GSM18261.ch1	soxS_b4062.DELETION:1
GSM18262.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18262.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18262.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18262.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18262.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18262.ch1-vs-GSM18261.ch1	FLASK:1
GSM18263.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18263.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18263.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18263.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18263.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18263.ch1-vs-GSM18261.ch1	FLASK:1
GSM18264.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18264.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18264.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18264.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18264.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18264.ch1-vs-GSM18261.ch1	FLASK:1
GSM18264.ch1-vs-GSM18261.ch1	appY_b0564.DELETION:1
GSM18264.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18265.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18265.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18265.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18265.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18265.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18265.ch1-vs-GSM18261.ch1	FLASK:1
GSM18265.ch1-vs-GSM18261.ch1	appY_b0564.DELETION:1
GSM18265.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18266.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18266.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18266.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18266.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18266.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18266.ch1-vs-GSM18261.ch1	FLASK:1
GSM18266.ch1-vs-GSM18261.ch1	appY_b0564.DELETION:1
GSM18266.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18271.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18271.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18271.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18271.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18271.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18271.ch1-vs-GSM18261.ch1	FLASK:1
GSM18271.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18271.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18272.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18272.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18272.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18272.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18272.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18272.ch1-vs-GSM18261.ch1	FLASK:1
GSM18272.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18272.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18273.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18273.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18273.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18273.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18273.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18273.ch1-vs-GSM18261.ch1	FLASK:1
GSM18273.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18273.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18274.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18274.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18274.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18274.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18274.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18274.ch1-vs-GSM18261.ch1	FLASK:1
GSM18274.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18274.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18274.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18275.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18275.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18275.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18275.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18275.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18275.ch1-vs-GSM18261.ch1	FLASK:1
GSM18275.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18275.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18275.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18276.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18276.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18276.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18276.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18276.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18276.ch1-vs-GSM18261.ch1	FLASK:1
GSM18276.ch1-vs-GSM18261.ch1	arcA_b4401.DELETION:1
GSM18276.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18276.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18277.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18277.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18277.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18277.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18277.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18277.ch1-vs-GSM18261.ch1	FLASK:1
GSM18277.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18277.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18278.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18278.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18278.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18278.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18278.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18278.ch1-vs-GSM18261.ch1	FLASK:1
GSM18278.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18278.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18279.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18279.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18279.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18279.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18279.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18279.ch1-vs-GSM18261.ch1	FLASK:1
GSM18279.ch1-vs-GSM18261.ch1	fnr_b1334.DELETION:1
GSM18279.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18280.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18280.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18280.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18280.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18280.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18280.ch1-vs-GSM18261.ch1	FLASK:1
GSM18280.ch1-vs-GSM18261.ch1	oxyR_b3961.DELETION:1
GSM18280.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18281.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18281.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18281.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18281.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18281.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18281.ch1-vs-GSM18261.ch1	FLASK:1
GSM18281.ch1-vs-GSM18261.ch1	oxyR_b3961.DELETION:1
GSM18281.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18282.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18282.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18282.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18282.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18282.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18282.ch1-vs-GSM18261.ch1	FLASK:1
GSM18282.ch1-vs-GSM18261.ch1	oxyR_b3961.DELETION:1
GSM18282.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18283.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18283.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18283.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18283.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18283.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18283.ch1-vs-GSM18261.ch1	FLASK:1
GSM18283.ch1-vs-GSM18261.ch1	soxS_b4062.DELETION:1
GSM18283.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18284.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18284.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18284.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18284.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18284.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18284.ch1-vs-GSM18261.ch1	FLASK:1
GSM18284.ch1-vs-GSM18261.ch1	soxS_b4062.DELETION:1
GSM18284.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18285.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18285.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18285.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18285.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18285.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18285.ch1-vs-GSM18261.ch1	FLASK:1
GSM18285.ch1-vs-GSM18261.ch1	soxS_b4062.DELETION:1
GSM18285.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18286.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18286.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18286.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18286.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18286.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18286.ch1-vs-GSM18261.ch1	FLASK:1
GSM18286.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18287.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18287.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18287.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18287.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18287.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18287.ch1-vs-GSM18261.ch1	FLASK:1
GSM18287.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18288.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18288.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18288.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18288.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18288.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18288.ch1-vs-GSM18261.ch1	FLASK:1
GSM18288.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM18289.ch1-vs-GSM18261.ch1	STRAIN.MG1655:1
GSM18289.ch1-vs-GSM18261.ch1	MEDIUM.M9:1
GSM18289.ch1-vs-GSM18261.ch1	GLUCOSE:2 g/l
GSM18289.ch1-vs-GSM18261.ch1	TEMPERATURE:37°C
GSM18289.ch1-vs-GSM18261.ch1	GROWTH.EXPONENTIAL:1
GSM18289.ch1-vs-GSM18261.ch1	FLASK:1
GSM18289.ch1-vs-GSM18261.ch1	OXYGEN:-1
GSM63886.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63886.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63886.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63886.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63887.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63887.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63887.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63887.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63888.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
GSM63888.ch1-vs-GSM63885.ch1	TEMPERATURE:37°C
GSM63888.ch1-vs-GSM63885.ch1	GROWTH.EXPONENTIAL:+1
GSM63888.ch1-vs-GSM63885.ch1	STRAIN.AB1157:+1
GSM63888.ch1-vs-GSM63885.ch1	dam_b3387.DELETION:1
GSM63889.ch1-vs-GSM63885.ch1	MEDIUM.LB:+1
